pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,order_date_clean
532,227,the_greek_m,1,04-01-2015,17:24:39,16.00,16.00,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-04
533,228,ital_veggie_s,1,04-01-2015,17:31:24,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","The Italian Vegetables Pizza",2015-01-04
534,229,ital_veggie_l,1,04-01-2015,17:37:57,21.00,21.00,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","The Italian Vegetables Pizza",2015-01-04
535,229,prsc_argla_l,1,04-01-2015,17:37:57,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-04
536,229,spin_pesto_s,1,04-01-2015,17:37:57,12.50,12.50,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-04
537,230,thai_ckn_m,1,04-01-2015,17:58:38,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-04
538,231,cali_ckn_l,1,04-01-2015,18:04:18,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-04
539,231,napolitana_s,1,04-01-2015,18:04:18,12.00,12.00,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza",2015-01-04
540,231,prsc_argla_s,1,04-01-2015,18:04:18,12.50,12.50,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-04
541,232,bbq_ckn_m,1,04-01-2015,18:21:59,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04
542,232,spinach_supr_l,1,04-01-2015,18:21:59,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","The Spinach Supreme Pizza",2015-01-04
543,233,spinach_fet_s,1,04-01-2015,18:26:51,12.00,12.00,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-04
544,234,ckn_alfredo_m,1,04-01-2015,18:36:09,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-04
545,234,ital_supr_s,1,04-01-2015,18:36:09,12.50,12.50,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-04
546,234,napolitana_m,1,04-01-2015,18:36:09,16.00,16.00,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza",2015-01-04
547,235,cali_ckn_m,1,04-01-2015,18:51:30,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-04
548,236,classic_dlx_l,1,04-01-2015,19:21:04,20.50,20.50,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-04
549,236,green_garden_m,1,04-01-2015,19:21:04,16.00,16.00,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza",2015-01-04
550,237,green_garden_s,1,04-01-2015,19:27:48,12.00,12.00,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza",2015-01-04
551,238,spin_pesto_l,1,04-01-2015,19:45:15,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-04
552,239,ital_supr_l,1,04-01-2015,19:57:52,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-04
553,239,thai_ckn_m,1,04-01-2015,19:57:52,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-04
554,240,four_cheese_m,1,04-01-2015,20:10:24,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-04
555,241,sicilian_m,1,04-01-2015,20:11:25,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-04
556,241,spinach_supr_l,1,04-01-2015,20:11:25,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","The Spinach Supreme Pizza",2015-01-04
557,242,calabrese_m,1,04-01-2015,20:15:29,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic","The Calabrese Pizza",2015-01-04
558,242,thai_ckn_l,1,04-01-2015,20:15:29,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-04
559,242,veggie_veg_m,1,04-01-2015,20:15:29,16.00,16.00,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza",2015-01-04
560,243,classic_dlx_l,1,04-01-2015,20:26:17,20.50,20.50,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-04
561,243,spinach_supr_s,1,04-01-2015,20:26:17,12.50,12.50,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","The Spinach Supreme Pizza",2015-01-04
562,244,ital_supr_s,1,04-01-2015,20:26:22,12.50,12.50,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-04
563,244,spicy_ital_l,1,04-01-2015,20:26:22,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-04
564,245,bbq_ckn_l,1,04-01-2015,20:28:41,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04
565,245,ckn_pesto_l,1,04-01-2015,20:28:41,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza",2015-01-04
566,246,ckn_alfredo_m,1,04-01-2015,20:30:48,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-04
567,246,pepperoni_l,1,04-01-2015,20:30:48,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-04
568,247,hawaiian_m,1,04-01-2015,20:55:29,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-04
569,247,sicilian_m,1,04-01-2015,20:55:29,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-04
570,247,spinach_supr_s,1,04-01-2015,20:55:29,12.50,12.50,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","The Spinach Supreme Pizza",2015-01-04
571,248,hawaiian_s,1,04-01-2015,20:58:19,10.50,10.50,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-04
572,248,thai_ckn_l,1,04-01-2015,20:58:19,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-04
573,249,bbq_ckn_l,1,04-01-2015,21:06:16,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04
574,249,calabrese_s,1,04-01-2015,21:06:16,12.25,12.25,S,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic","The Calabrese Pizza",2015-01-04
575,250,four_cheese_m,1,04-01-2015,21:07:05,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-04
576,251,mexicana_m,1,04-01-2015,21:10:05,16.00,16.00,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","The Mexicana Pizza",2015-01-04
577,252,prsc_argla_m,1,04-01-2015,22:13:15,16.50,16.50,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-04
578,253,brie_carre_s,1,04-01-2015,22:16:18,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","The Brie Carre Pizza",2015-01-04
579,254,bbq_ckn_l,1,04-01-2015,22:22:13,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-04
580,254,brie_carre_s,1,04-01-2015,22:22:13,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","The Brie Carre Pizza",2015-01-04
581,254,five_cheese_l,1,04-01-2015,22:22:13,18.50,18.50,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-04
582,255,five_cheese_l,1,05-01-2015,11:23:35,18.50,18.50,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-05
583,255,green_garden_m,1,05-01-2015,11:23:35,16.00,16.00,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza",2015-01-05
584,255,hawaiian_l,1,05-01-2015,11:23:35,16.50,16.50,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-05
585,255,spinach_fet_m,1,05-01-2015,11:23:35,16.00,16.00,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-05
586,256,pep_msh_pep_l,1,05-01-2015,11:56:06,17.50,17.50,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015-01-05
587,257,cali_ckn_l,1,05-01-2015,11:59:04,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-05
588,257,ckn_alfredo_l,1,05-01-2015,11:59:04,20.75,20.75,L,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-05
589,258,classic_dlx_m,1,05-01-2015,11:59:23,16.00,16.00,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-05
590,259,pepperoni_l,1,05-01-2015,12:04:25,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-05
591,260,five_cheese_l,1,05-01-2015,12:06:27,18.50,18.50,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-05
592,260,the_greek_l,1,05-01-2015,12:06:27,20.50,20.50,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-05
593,261,brie_carre_s,1,05-01-2015,12:38:29,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","The Brie Carre Pizza",2015-01-05
594,262,cali_ckn_m,1,05-01-2015,12:42:01,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-05
595,263,spin_pesto_l,1,05-01-2015,12:57:22,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-05
596,264,mexicana_m,1,05-01-2015,13:03:59,16.00,16.00,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","The Mexicana Pizza",2015-01-05
597,265,ckn_alfredo_m,1,05-01-2015,13:04:42,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-05
598,265,mexicana_l,1,05-01-2015,13:04:42,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","The Mexicana Pizza",2015-01-05
599,265,sicilian_m,1,05-01-2015,13:04:42,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-05
600,265,spicy_ital_l,1,05-01-2015,13:04:42,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-05
601,266,peppr_salami_m,1,05-01-2015,13:09:29,16.50,16.50,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","The Pepper Salami Pizza",2015-01-05
602,267,four_cheese_l,1,05-01-2015,13:37:50,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-05
603,267,mediterraneo_l,1,05-01-2015,13:37:50,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions","The Mediterranean Pizza",2015-01-05
604,267,napolitana_s,1,05-01-2015,13:37:50,12.00,12.00,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza",2015-01-05
605,268,ital_supr_l,1,05-01-2015,13:40:46,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-05
606,268,pepperoni_s,1,05-01-2015,13:40:46,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-05
607,269,ckn_alfredo_m,1,05-01-2015,13:49:34,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-05
608,270,southw_ckn_l,1,05-01-2015,14:09:02,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","The Southwest Chicken Pizza",2015-01-05
609,270,spin_pesto_l,1,05-01-2015,14:09:02,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-05
610,270,thai_ckn_l,1,05-01-2015,14:09:02,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-05
611,271,big_meat_s,1,05-01-2015,14:22:19,12.00,12.00,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza",2015-01-05
612,271,cali_ckn_m,2,05-01-2015,14:22:19,16.75,33.50,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-05
613,271,ckn_alfredo_m,2,05-01-2015,14:22:19,16.75,33.50,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-05
614,271,ckn_pesto_l,2,05-01-2015,14:22:19,20.75,41.50,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza",2015-01-05
615,271,classic_dlx_m,1,05-01-2015,14:22:19,16.00,16.00,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-05
616,271,ital_supr_m,1,05-01-2015,14:22:19,16.50,16.50,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-05
617,271,sicilian_s,1,05-01-2015,14:22:19,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-05
618,271,soppressata_m,1,05-01-2015,14:22:19,16.50,16.50,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic","The Soppressata Pizza",2015-01-05
619,271,southw_ckn_m,1,05-01-2015,14:22:19,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","The Southwest Chicken Pizza",2015-01-05
620,271,the_greek_s,1,05-01-2015,14:22:19,12.00,12.00,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-05
621,272,ital_supr_m,1,05-01-2015,14:24:05,16.50,16.50,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-05
622,273,soppressata_s,1,05-01-2015,14:28:00,12.50,12.50,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic","The Soppressata Pizza",2015-01-05
623,274,four_cheese_l,1,05-01-2015,14:36:33,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-05
624,274,thai_ckn_l,1,05-01-2015,14:36:33,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-05
625,275,classic_dlx_l,1,05-01-2015,14:38:14,20.50,20.50,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-05
626,275,five_cheese_l,1,05-01-2015,14:38:14,18.50,18.50,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-05
627,275,pepperoni_s,1,05-01-2015,14:38:14,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-05
628,275,sicilian_m,1,05-01-2015,14:38:14,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-05
629,276,five_cheese_l,1,05-01-2015,15:18:18,18.50,18.50,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-05
630,276,spicy_ital_l,1,05-01-2015,15:18:18,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-05
631,277,four_cheese_m,1,05-01-2015,15:41:50,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-05
632,278,ital_veggie_m,1,05-01-2015,15:49:21,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","The Italian Vegetables Pizza",2015-01-05
633,278,southw_ckn_l,1,05-01-2015,15:49:21,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","The Southwest Chicken Pizza",2015-01-05
634,279,cali_ckn_m,1,05-01-2015,16:07:03,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-05
635,279,ckn_alfredo_m,1,05-01-2015,16:07:03,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-05
636,280,prsc_argla_m,1,05-01-2015,16:20:23,16.50,16.50,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-05
637,280,veggie_veg_m,1,05-01-2015,16:20:23,16.00,16.00,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza",2015-01-05
638,281,sicilian_s,1,05-01-2015,16:33:48,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-05
639,282,classic_dlx_s,1,05-01-2015,16:49:38,12.00,12.00,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-05
640,282,five_cheese_l,1,05-01-2015,16:49:38,18.50,18.50,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-05
641,282,peppr_salami_l,1,05-01-2015,16:49:38,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","The Pepper Salami Pizza",2015-01-05
642,282,spin_pesto_l,1,05-01-2015,16:49:38,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-05
643,283,napolitana_m,1,05-01-2015,16:51:43,16.00,16.00,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza",2015-01-05
644,284,four_cheese_m,1,05-01-2015,16:58:16,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-05
645,284,hawaiian_s,1,05-01-2015,16:58:16,10.50,10.50,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-05
646,284,napolitana_m,1,05-01-2015,16:58:16,16.00,16.00,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza",2015-01-05
647,285,prsc_argla_l,1,05-01-2015,16:58:38,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-05
648,286,ital_supr_m,1,05-01-2015,17:01:23,16.50,16.50,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-05
649,286,peppr_salami_l,1,05-01-2015,17:01:23,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","The Pepper Salami Pizza",2015-01-05
650,287,ital_supr_m,1,05-01-2015,17:30:09,16.50,16.50,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-05
651,287,pep_msh_pep_m,1,05-01-2015,17:30:09,14.50,14.50,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015-01-05
652,287,pepperoni_m,1,05-01-2015,17:30:09,12.50,12.50,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-05
653,287,sicilian_s,1,05-01-2015,17:30:09,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-05
654,288,brie_carre_s,1,05-01-2015,17:32:44,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","The Brie Carre Pizza",2015-01-05
655,288,prsc_argla_l,1,05-01-2015,17:32:44,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-05
656,288,spinach_supr_l,1,05-01-2015,17:32:44,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","The Spinach Supreme Pizza",2015-01-05
657,289,five_cheese_l,1,05-01-2015,17:36:23,18.50,18.50,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-05
658,290,classic_dlx_s,1,05-01-2015,17:41:16,12.00,12.00,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-05
659,290,veggie_veg_m,1,05-01-2015,17:41:16,16.00,16.00,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza",2015-01-05
660,291,bbq_ckn_l,1,05-01-2015,17:44:39,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-05
661,291,ckn_alfredo_m,2,05-01-2015,17:44:39,16.75,33.50,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-05
662,291,four_cheese_m,1,05-01-2015,17:44:39,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-05
663,292,spin_pesto_m,1,05-01-2015,17:48:59,16.50,16.50,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-05
